takevisits.site	takevisits.country	takevisits.source	takevisits.site2	takevisits.traffic_source	takevisits.landingpage	takevisits.sendingpage	takevisits.user	takevisits.pages	takevisits.year	takevisits.month	takevisits.day
submarino.com.br*	76	1240	zoom.com.br	5	submarino.com.br/produto/129231310/relogio-masculino-lince-analogico-esportivo-mrg4335l-p2kx?condition=NEW&epar=zoom&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660	zoom.com.br/lead?oid=36200640&sortorder=2&index=41&searchterm=&pagesize=36&channel=3	f10008e011146626c51420c794dd5763ea7e0950	["submarino.com.br/produto/129231310/relogio-masculino-lince-analogico-esportivo-mrg4335l-p2kx?condition=NEW&epar=zoom&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660","submarino.com.br/produto/129231310/relogio-masculino-lince-analogico-esportivo-mrg4335l-p2kx?condition=NEW&epar=zoom&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660#&gid=null&pid=1","submarino.com.br/produto/129231310/relogio-masculino-lince-analogico-esportivo-mrg4335l-p2kx?condition=NEW&epar=zoom&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660#&gid=null&pid=2","submarino.com.br/produto/129231310/relogio-masculino-lince-analogico-esportivo-mrg4335l-p2kx?condition=NEW&epar=zoom&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660","submarino.com.br/produto/129224136/relogio-masculino-lince-analogico-esportivo-mrg4334l-b2kx?epar=zoom&opn=COMPARADORESSUB&loja=03&hl=lower&s_term=COMPARADORESSUB"]	17	4	20
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/14138342/fonte-fire-custom-shop-power-5-9v?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35175&gclid=CInB3obVs9MCFRMGkQodgHkK6w&opn=XMLGOOGLE&sellerId=18819460000101	google.com.br/webhp?sourceid=chrome-instant&rlz=1C1NHXL_pt-BRBR724BR724&ion=1&espv=2&ie=UTF-8#q=fonte+9v+para+pedais+de+guitarra	420259d908a2b830862d224969b32d2eede5fb3b	["submarino.com.br/produto/14138342/fonte-fire-custom-shop-power-5-9v?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35175&gclid=CInB3obVs9MCFRMGkQodgHkK6w&opn=XMLGOOGLE&sellerId=18819460000101"]	17	4	20
submarino.com.br*	76	1240	shop.lenovo.com	5	submarino.com.br/produto/128914434/notebook-lenovo-ideapad-310-intel-core-6-i7-6500u-8gb-geforce-920mx-de-2gb-1tb-tela-led-15-windows-10-prata?condition=NEW&epar=102414&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660	shop.lenovo.com/br/pt/laptops	8ae96c00cfd12d23ee9e8a3a99484530600ac8ff	["submarino.com.br/produto/128914434/notebook-lenovo-ideapad-310-intel-core-6-i7-6500u-8gb-geforce-920mx-de-2gb-1tb-tela-led-15-windows-10-prata?condition=NEW&epar=102414&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660"]	17	4	20
submarino.com.br*	76	1240	e.email.ofertasbmc.com.br	6	submarino.com.br/portal/hotsite_novo/0/sl15-casalduplofantasia-suba/258244?epar=lomadee&loja=03&opn=AFLNOVOSUB&utm_source=lomadee&lmdsid=919224579083	e.email.ofertasbmc.com.br/bendar/?atmca=5095619&atmme=29181&atmte=1&atmso=ck&utm_content=169346360&atmem=YW5lemlvQGltcGVyYWRvci5jb20uYnI&=undefined	a90ce4cbb9124477b7165975c2541ec2c5c2e599	["submarino.com.br/portal/hotsite_novo/0/sl15-casalduplofantasia-suba/258244?epar=lomadee&loja=03&opn=AFLNOVOSUB&utm_source=lomadee&lmdsid=919224579083","submarino.com.br/produto/127186771/jogo-de-cama-duplo-fantasia-kyll-4-pecas-santista","submarino.com.br/portal/hotsite_novo/0/sl15-casalduplofantasia-suba/258244?epar=lomadee&loja=03&opn=AFLNOVOSUB&utm_source=lomadee&lmdsid=919224579083","submarino.com.br/categoria/274329","submarino.com.br/busca/?conteudo=jogo%20de%20cama%20casal%20queem","submarino.com.br/busca/?conteudo=manta%20casal%20queem","submarino.com.br/busca/?conteudo=jogo%20de%20cama%20casal%20queem","submarino.com.br/categoria/274329","submarino.com.br/busca/?conteudo=cobertor%20casal%20queen","submarino.com.br/produto/14290806/kit-italiano-casal-queen-05-pecas-palha?condition=NEW","submarino.com.br/lojista/18814944000168","submarino.com.br/lojista/18814944000168?limite=24&offset=24","submarino.com.br/produto/9614583/colcha-cobre-leito-cama-queen-150-fios-em-palha-com-tabaco-com-05-pecas-cobre-leito-belle?condition=NEW&oferta=58d55ef869e9c2b6244e1bdc&sellerId=18814944000168","submarino.com.br/produto/9614583/colcha-cobre-leito-cama-queen-150-fios-em-palha-com-tabaco-com-05-pecas-cobre-leito-belle?condition=NEW&oferta=58d55ef869e9c2b6244e1bdc&sellerId=18814944000168","submarino.com.br/parceiros/9614583/colcha-cobre-leito-cama-queen-150-fios-em-palha-com-tabaco-com-05-pecas-cobre-leito-belle?condition=NEW&oferta=58d55ef869e9c2b6244e1bdc&productSku=9614584&sellerId=18814944000168","submarino.com.br/lojista/18814944000168","submarino.com.br/produto/10476023/cobre-leito-casal-queen-clean-04-pecas-com-lencol-de-baixo-vermelho?condition=NEW&oferta=58d5642369e9c2b624adaa6b&sellerId=18814944000168","submarino.com.br/produto/10476023/cobre-leito-casal-queen-clean-04-pecas-com-lencol-de-baixo-vermelho?condition=NEW&oferta=58d5642369e9c2b624adaa6b&sellerId=18814944000168","submarino.com.br/produto/124601385/colcha-casal-allegro-patchwork-pixelado-estampada-teka?DCSext.recom=RR_item_page.rr2-CategoryTopProducts&condition=NEW&nm_origem=rec_item_page.rr2-CategoryTopProducts&nm_ranking_rec=2","submarino.com.br/produto/10476023/cobre-leito-casal-queen-clean-04-pecas-com-lencol-de-baixo-vermelho?condition=NEW&oferta=58d5642369e9c2b624adaa6b&sellerId=18814944000168","submarino.com.br/produto/21750707/colcha-ultrassonic-queen-com-porta-travesseiro-rose?DCSext.recom=RR_item_page.history-NewArrivalsIncategory&condition=NEW&nm_origem=rec_item_page.history-NewArrivalsIncategory&nm_ranking_rec=5","submarino.com.br/produto/120242223/colcha-queen-patch-nuage-microfibra-3-pecas-camesa?DCSext.recom=RR_item_page.rr1-CategoryTopProducts&condition=NEW&nm_origem=rec_item_page.rr1-CategoryTopProducts&nm_ranking_rec=2","submarino.com.br/lojista/13255175000191","submarino.com.br/produto/120242223/colcha-queen-patch-nuage-microfibra-3-pecas-camesa?DCSext.recom=RR_category_page.history-RecentHistoricalItems&condition=NEW&nm_origem=rec_category_page.history-RecentHistoricalItems&nm_ranking_rec=4&oferta=58d52a3b69e9c2b624c8b518&sellerId=13255175000191"]	17	4	20
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/11364490/relogio-casio-masculino-edifice-ef-558d-1avudf.?WT.srch=1&condition=NEW&cor=Prata&epar=bp_pl_00_go_g35210&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0PwKkoBo4l5JLDquYJrbW4Cz3McxQdHGYQ8ODYK7l-YaAhE58P8HAQ&opn=XMLGOOGLE&sellerId=14495839000152	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#safe=active&tbm=shop&q=casio+edifice&spd=11719655053380843790	ce6996f4a06e6cc9519512371adf9bc972b98178	["submarino.com.br/produto/11364490/relogio-casio-masculino-edifice-ef-558d-1avudf.?WT.srch=1&condition=NEW&cor=Prata&epar=bp_pl_00_go_g35210&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0PwKkoBo4l5JLDquYJrbW4Cz3McxQdHGYQ8ODYK7l-YaAhE58P8HAQ&opn=XMLGOOGLE&sellerId=14495839000152"]	17	4	20
submarino.com.br*	76	3017	google.com.br	1	submarino.com.br	google.com.br/search?q=dvd+toy+store&ie=utf-8&oe=utf-8&client=firefox-b&gws_rd=cr&ei=1Af5WLOnD4XtmAGlr6LICg	09048466745570	["submarino.com.br"]	17	4	20
submarino.com.br*	76	3017	google.com.br	1	submarino.com.br/produto/12532474/memoria-hyperx-ddr4-kingston-hx421c14fb-8-fury-8gb-2133mhz-black?opn=XMLGOOGLE&loja=15487280000181&epar=&WT.srch=1&epar=bp_pl_00_go_g35172&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0AqtXrGtCbFBrNvoXd7AZTClhyVQzSNQUdz__r6tsDIaAhqX8P8HAQ	google.com.br	61574838399200	["submarino.com.br/produto/12532474/memoria-hyperx-ddr4-kingston-hx421c14fb-8-fury-8gb-2133mhz-black?opn=XMLGOOGLE&loja=15487280000181&epar=&WT.srch=1&epar=bp_pl_00_go_g35172&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0AqtXrGtCbFBrNvoXd7AZTClhyVQzSNQUdz__r6tsDIaAhqX8P8HAQ"]	17	4	20
submarino.com.br*	76	3017	google.com.br	1	submarino.com.br/produto/112291877/livro-guia-pratico-da-sentenca-penal-condenatoria-e-roteiro-para-o-procedimento-no-tribunal-do-juri	google.com.br/search?q=comprar+senten%C3%A7a+penal&ie=utf-8&oe=utf-8&client=firefox-b-ab&gws_rd=cr&ei=P0X5WI-eHYKNwwTInbqYAg	68946965995012	["submarino.com.br/produto/112291877/livro-guia-pratico-da-sentenca-penal-condenatoria-e-roteiro-para-o-procedimento-no-tribunal-do-juri"]	17	4	20
submarino.com.br*	76	3017	google.com.br	1	submarino.com.br/produto/7077247/livro-pesquisa-participante-o-saber-da-partilha	google.com.br/search?sclient=psy-ab&biw=1366&bih=610&noj=1&q=pesquisa+participante+brand%C3%A3o+submarino&oq=pesquisa+participante+brand%C3%A3o+sub&gs_l=serp.3.0.33i160k1l2.3979.7035.1.10117.4.4.0.0.0.0.801.1530.2-1j0j1j0j1.3.0....0...1c.1.64.serp..1.3.1527...0j0i22i30k1.8eSIcB7z108	76823019942837	["submarino.com.br/produto/7077247/livro-pesquisa-participante-o-saber-da-partilha"]	17	4	20
submarino.com.br*	76	1240	raterhub.com	1	submarino.com.br/produto/110730258/game-star-wars-kinect-xbox-360	raterhub.com/evaluation/rater/task/show?taskIds=6912942565&gsessionid=8VpNzua36sNv0oMQvG7SPyRp2MjvdoG_	347fbb0c01624fe2ce3cf382eef6e52cac6ec245	["submarino.com.br/produto/110730258/game-star-wars-kinect-xbox-360","submarino.com.br/produto/110730258/game-star-wars-kinect-xbox-360"]	17	4	20
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/111673700/cartao-de-memoria-32gb-micro-sd-adaptador-sd	google.com.br/webhp?sourceid=chrome-instant&rlz=1C1CHZL_pt-BRBR734BR734&ion=1&espv=2&ie=UTF-8#q=cart%C3%A3o+de+memoria+32gb	a6a781f000f866c72a6eeb9b02dd1f6bd5081495	["submarino.com.br/produto/111673700/cartao-de-memoria-32gb-micro-sd-adaptador-sd"]	17	4	20
submarino.com.br*	76	576	walmart.com.br	1	submarino.com.br/produto/8771115/agulha-phono-stylus-toca-discos-ion-linha-lp-ion-ict09rs?condition=NEW	walmart.com.br/agulha-stylus-de-reposicao-para-toca-discos-atn100e-audio-technica/4506490/pr	1d6rjba49rn719ao41nge51n8nq	["submarino.com.br/produto/8771115/agulha-phono-stylus-toca-discos-ion-linha-lp-ion-ict09rs?condition=NEW"]	17	4	20
submarino.com.br*	76	576	google.com.br	1	submarino.com.br	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=submarino+l	8e572ejl7m87ec6qmaaqf24qm0h	["submarino.com.br","submarino.com.br/busca/?conteudo=caderno%20do%20futuro%205%20ano","submarino.com.br/busca/?conteudo=caderno%20do%20futuro%205%20"]	17	4	20
submarino.com.br*	76	1560	google.com.br	1	submarino.com.br	google.com.br/webhp?sourceid=chrome-instant&rlz=1C1CHZL_pt-BRBR721BR722&ion=1&espv=2&ie=UTF-8#q=submarino	jf8d3sq96ogdcgmie8k2cphs95b	["submarino.com.br","submarino.com.br/landingpage/galaxys8?chave=pm_hm_dt_tel_1_galaxys8_1804","submarino.com.br/produto/132118431/smartphone-samsung-galaxy-s8-dual-chip-android-7.0-tela-5.8-octa-core-2.3ghz-64gb-4g-camera-12mp-preto?condition=NEW&oferta=58f61543079998c697962766#&gid=null&pid=1","submarino.com.br/produto/132118431/smartphone-samsung-galaxy-s8-dual-chip-android-7.0-tela-5.8-octa-core-2.3ghz-64gb-4g-camera-12mp-preto?condition=NEW&oferta=58f61543079998c697962766","submarino.com.br/landingpage/galaxys8?chave=pm_hm_dt_tel_1_galaxys8_1804"]	17	4	20
submarino.com.br*	76	1560	google.com.br	1	submarino.com.br	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=submarino	qejbhmo0r0g8n1l0sn27jk8ojgm	["submarino.com.br","submarino.com.br/produto/125061093/computador-all-in-one-lg-24v360-l.bj55p1-intel-pentium-quad-core-4gb-500gb-led-23-8-windows-10?chave=acproduct","submarino.com.br/produto/128850418/computador-all-in-one-samsung-e2-intel-pentium-dual-core-4gb-500gb-led-full-hd-21-5-windows-10?chave=acproduct","submarino.com.br/busca/?conteudo=all%20in%20one%20lg","submarino.com.br/produto/124775300/computador-all-in-one-lg-24v550-bj31p1-intel-core-i5-4gb-500gb-led-23-8-windows-10?condition=NEW&oferta=58f79aac079998c6975f8303","submarino.com.br/produto/14156211/computador-lg-all-in-one-24v550-tela-23.8-ips-intel-core-i5-5-geracao-16gb-hd-500gb-tv-digi?condition=NEW&oferta=58d55d5c69e9c2b6242de56e","submarino.com.br/produto/125247496/computador-all-in-one-lg-27v750-bj33p1-com-intel-core-i5-4gb-1tb-tela-led-27-windows-10?condition=NEW&oferta=58f87d56079998c697a3ac34","submarino.com.br/produto/17362584/all-in-one-lg-27v750-g.bj33p1-intel-core-i5-memoria-4gb-1tb-windows-10-tela-led-27.0-bivolt?condition=NEW&oferta=58d5633069e9c2b624977b4c","submarino.com.br/produto/124745856/computador-all-in-one-lg-24v550-bj31p1-intel-core-i5-4gb-500gb-led-23-8-windows-10-branco?condition=NEW&oferta=58d4f9a969e9c2b624a8a3be","submarino.com.br/produto/9654287/computador-lg-all-in-one-24v550-tela-23-led-intel-core-i5-5-geracao-8gb-hd-500gb-tv-digital?condition=NEW&oferta=58d5646e69e9c2b624b4ef38"]	17	4	20
submarino.com.br*	76	1560	google.com.br	1	submarino.com.br/produto/16864229/pia-para-cozinha-franke-bella-acompanha-valvula-3-1-2-e-furo-para-torneira-1-2-1-20mx53cm?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35219&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0AbSUVybbO9T2uiTNfVEI-Hp_2eemWjTn1a6V5Voe-oaAi3O8P8HAQ&opn=XMLGOOGLE&sellerId=10490181000135	google.com.br/shopping/product/15296415166959632493?q=pia%20inox&biw=1920&bih=1070&bav=on.2,or.r_cp.&tch=1&ech=1&psi=jq_4WMqsAoWrwATM3ZfoDw.1492692878438.9&sa=X&ved=0ahUKEwicsNK6irPTAhXJIZAKHZ3MBXs4PBDzAgj-AjAO&prds=scoring:p	45eghr98c9ticpoaoi3q8msc618	["submarino.com.br/produto/16864229/pia-para-cozinha-franke-bella-acompanha-valvula-3-1-2-e-furo-para-torneira-1-2-1-20mx53cm?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35219&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0AbSUVybbO9T2uiTNfVEI-Hp_2eemWjTn1a6V5Voe-oaAi3O8P8HAQ&opn=XMLGOOGLE&sellerId=10490181000135"]	17	4	20
submarino.com.br*	76	1560	mail.google.com	5	submarino.com.br/produto/16864229/pia-para-cozinha-franke-bella-acompanha-valvula-3-1-2-e-furo-para-torneira-1-2-1-20mx53cm?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35219&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0AbSUVybbO9T2uiTNfVEI-Hp_2eemWjTn1a6V5Voe-oaAi3O8P8HAQ&opn=XMLGOOGLE&sellerId=10490181000135	mail.google.com/mail/u/0/#inbox	45eghr98c9ticpoaoi3q8msc618	["submarino.com.br/produto/16864229/pia-para-cozinha-franke-bella-acompanha-valvula-3-1-2-e-furo-para-torneira-1-2-1-20mx53cm?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35219&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0AbSUVybbO9T2uiTNfVEI-Hp_2eemWjTn1a6V5Voe-oaAi3O8P8HAQ&opn=XMLGOOGLE&sellerId=10490181000135"]	17	4	20
submarino.com.br*	76	1560	google.com.br	1	submarino.com.br/produto/11706437/pneu-dunlop-lm704-sp-sport-205-50r17-89v	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=89v+lm704	fkcibmhbfl4jqshhf6flom5lfhc	["submarino.com.br/produto/11706437/pneu-dunlop-lm704-sp-sport-205-50r17-89v","submarino.com.br/produto/11706437/pneu-dunlop-lm704-sp-sport-205-50r17-89v"]	17	4	20
submarino.com.br*	76	1560	google.com.br	1	submarino.com.br/produto/11219373/guitarra-golden-gld152c-gld-gold-especial-personalizada?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35210&gclid=Cj0KEQjwldzHBRCfg_aImKrf7N4BEiQABJTPKKypj2lfoQweGGb_r69RMB5KnX6Lq93fhfPl-z246m0aAs878P8HAQ&opn=XMLGOOGLE&sellerId=12799638000113	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=golden+gld+series&start=10	frcfp8h8l8jljmf83orccr47c64	["submarino.com.br/produto/11219373/guitarra-golden-gld152c-gld-gold-especial-personalizada?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35210&gclid=Cj0KEQjwldzHBRCfg_aImKrf7N4BEiQABJTPKKypj2lfoQweGGb_r69RMB5KnX6Lq93fhfPl-z246m0aAs878P8HAQ&opn=XMLGOOGLE&sellerId=12799638000113","submarino.com.br/busca/?conteudo=golden+guitarra","submarino.com.br/busca/?conteudo=golden+guitarra&limite=24&offset=24"]	17	4	20
submarino.com.br*	76	1560	google.com.br	1	submarino.com.br/produto/126405759/teclado-oex-slim-multimidia-tc-300-preto	google.com.br/search?q=TC-300+BR&oq=TC-300+BR&aqs=chrome..69i57j0l2j69i60.127j0j7&sourceid=chrome&ie=UTF-8	7c1j7qjbnds2nt2mt1rrkpd9b6n	["submarino.com.br/produto/126405759/teclado-oex-slim-multimidia-tc-300-preto"]	17	4	20
submarino.com.br*	76	1560	americanas.com.br	1	submarino.com.br/produto/10648515/muleta-axilar-de-aluminio?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35147&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0Lp2OpBPGstqpC2rjwg_nPTNMevFtOUC7iqeu-4N-WcaAubP8P8HAQ&opn=XMLGOOGLE&sellerId=57555880000180&tamanho=P	americanas.com.br/produto/10648515/muleta-axilar-de-aluminio?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_todos-os-produtos_geral_gmv&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0BGv6isLYRRmy6FIGlEsgiT__RBMeA3ry2cDssZIJ9MaArzA8P8HAQ&opn=YSMESP&sellerId=57555880000180&tamanho=P	8j646h8nlfgamjsmglprpkafai4	["submarino.com.br/produto/10648515/muleta-axilar-de-aluminio?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35147&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0Lp2OpBPGstqpC2rjwg_nPTNMevFtOUC7iqeu-4N-WcaAubP8P8HAQ&opn=XMLGOOGLE&sellerId=57555880000180&tamanho=P"]	17	4	20
submarino.com.br*	76	1560	mail.google.com	5	submarino.com.br/produto/13147743/mesa-de-jantar-madeira-macica-demolicao-peroba-rosa-2-metros-com-8-cadeiras-cia-bistro?epar=em_at_nv_00_navegado_d-1&opn=EMASUBAT&rmid=Navegado%20D-1&rbid=da8b7100c4cc3549d4b34ecdaca65353b07413eebd8c90a37c18d2493a6849779e4f99789148e541cfd2a7981ee15110	mail.google.com/mail/u/0/#inbox/15b8be690e6610f9	dq8ahc6ijgofdlppj1qk58l1s8j	["submarino.com.br/produto/13147743/mesa-de-jantar-madeira-macica-demolicao-peroba-rosa-2-metros-com-8-cadeiras-cia-bistro?epar=em_at_nv_00_navegado_d-1&opn=EMASUBAT&rmid=Navegado%20D-1&rbid=da8b7100c4cc3549d4b34ecdaca65353b07413eebd8c90a37c18d2493a6849779e4f99789148e541cfd2a7981ee15110"]	17	4	20
submarino.com.br*	76	1560	NULL	6	minhaconta.submarino.com.br/#/orders/home	NULL	dq8ahc6ijgofdlppj1qk58l1s8j	["minhaconta.submarino.com.br/#/orders/home","cliente.submarino.com.br/s/?p=l,lg&h=responsive&next=https://minhaconta.submarino.com.br/%23/orders/home","minhaconta.submarino.com.br/#/orders/home","minhaconta.submarino.com.br/#/orders/order/03-493018360","submarino.com.br/busca/?conteudo=jogo+de+quarto+casal+completo","submarino.com.br/produto/10904141/jogo-de-quarto-modulado-casal-com-08-pecas-avela-castanho-modena-demobile?condition=NEW","submarino.com.br/busca/?conteudo=jogo+de+quarto+casal+completo","submarino.com.br/busca/?conteudo=jogo+de+quarto+casal+completo&limite=24&offset=24","submarino.com.br/busca/?conteudo=Mesa","submarino.com.br/busca/?conteudo=Mesa%20de%20cozinha%208%20ligares","submarino.com.br/busca/?conteudo=Mesa%20de%20cozinha%208%20lugares","submarino.com.br/busca/?conteudo=Mesa%20de%20cozinha%208%20lugares&filtro=%5B%7B%22id%22%3A%22category_breadcrumb_name_level_pt_suba_1%22%2C%22value%22%3A%22M%C3%B3veis%22%7D%5D&ordenacao=moreRelevant&origem=nanook","submarino.com.br/busca/?conteudo=Mesa%20de%20cozinha%208%20lugares&filtro=%5B%7B%22id%22%3A%22category_breadcrumb_name_level_pt_suba_1%22%2C%22value%22%3A%22M%C3%B3veis%22%7D%2C%7B%22id%22%3A%22category_breadcrumb_name_level_pt_suba_2%22%2C%22value%22%3A%22Mesa%22%7D%5D&ordenacao=moreRelevant&origem=nanook"]	17	4	20
submarino.com.br*	76	1560	google.com.br	1	submarino.com.br/produto/10635599/violao-epiphone-ej200-ce-gold-natural-aco-eletrico-10030069-?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35175&gclid=CNjutdbostMCFYUEkQodkb4Lgg&opn=XMLGOOGLE&sellerId=17805370000107	google.com.br/shopping/product/1370009556889500923?q=viol%C3%A3o+epiphone&espv=2&biw=1366&bih=662&dpr=1&sa=X&ved=0ahUKEwifvovG6LLTAhUHlpAKHbmpCPIQ8wII1QQwAQ	5stc9b5lpmmmak32ks61khs2rdo	["submarino.com.br/produto/10635599/violao-epiphone-ej200-ce-gold-natural-aco-eletrico-10030069-?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35175&gclid=CNjutdbostMCFYUEkQodkb4Lgg&opn=XMLGOOGLE&sellerId=17805370000107","submarino.com.br/produto/8213613/yamaha-cpx500iii-nt-violao?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35175&gclid=COa_tILpstMCFVUJkQodJToGWQ&opn=XMLGOOGLE&sellerId=9055134000265"]	17	4	20
submarino.com.br*	76	1560	google.com.br	1	submarino.com.br/produto/8042039/guitarra-stratocaster-escudo-turtoise-preta-ggx-1s-giannini?WT.srch=1&condition=NEW&cor=Preto+com+Tortoise&epar=&epar=bp_pl_00_go_g35175&gclid=CI_JhN6Os9MCFUeAkQodHicByA&opn=XMLGOOGLE&sellerId=10195213000170	google.com.br/search?q=guitarra+giannini+g101&oq=giannini+guitarra+g1&gs_l=serp.1.1.0i22i30k1l6j0i22i10i30k1j0i22i30k1l3.8817.11416.0.13358.3.3.0.0.0.0.116.322.0j3.3.0....0...1c.1.64.serp..0.3.321...0i19k1j0i22i30i19k1.JDzvuXL6dhw	5stc9b5lpmmmak32ks61khs2rdo	["submarino.com.br/produto/8042039/guitarra-stratocaster-escudo-turtoise-preta-ggx-1s-giannini?WT.srch=1&condition=NEW&cor=Preto+com+Tortoise&epar=&epar=bp_pl_00_go_g35175&gclid=CI_JhN6Os9MCFUeAkQodHicByA&opn=XMLGOOGLE&sellerId=10195213000170","submarino.com.br/produto/9416960/guitarra-strato-seizi-vision-preto-fosco?DCSext.recom=RR_item_page.rr1-ClickCP&condition=NEW&nm_origem=rec_item_page.rr1-ClickCP&nm_ranking_rec=4"]	17	4	20
submarino.com.br*	76	1560	mail.google.com	5	submarino.com.br/produto/123403301/hd-externo-portatil-wd-elements-1tb-usb-3.0?epar=em_at_ap_ef_cesta_apostas_sub&rmid=21_04_17_BLAST_FERIADO&rrid=reginaldosantosrs@gmail.com	mail.google.com/mail/u/1/#inbox	09o1c3ero9mrnomonakt8he3hmd	["submarino.com.br/produto/123403301/hd-externo-portatil-wd-elements-1tb-usb-3.0?epar=em_at_ap_ef_cesta_apostas_sub&rmid=21_04_17_BLAST_FERIADO&rrid=reginaldosantosrs@gmail.com"]	17	4	20
submarino.com.br*	76	1560	google.com.br	1	submarino.com.br/busca/?conteudo=Plantronics	google.com.br/search?q=headset+sem+fio+para+telefone&rlz=1C5CHFA_enBR714BR714&espv=2&source=lnms&tbm=isch&sa=X&ved=0ahUKEwjCt829vrPTAhUnyoMKHRBhA40Q_AUIBigB&biw=1440&bih=803#imgrc=NxMyIaZtrXUPKM:	1at3l8c58pco8hi7js004pc2b3o	["submarino.com.br/busca/?conteudo=Plantronics","submarino.com.br/busca/?conteudo=Plantronics&limite=24&offset=24"]	17	4	20
submarino.com.br*	76	1560	web.whatsapp.com	2	submarino.com.br/categoria/games/nintendo-switch?chave=prf_hm_bn_0_4_0	web.whatsapp.com	37m94hp66c5c9rfqf53celroc7g	["submarino.com.br/categoria/games/nintendo-switch?chave=prf_hm_bn_0_4_0","submarino.com.br","submarino.com.br/parceiros/126087666/impressora-epson-tm-t20-termica-cinza?condition=NEW&productSku=126087674"]	17	4	20
submarino.com.br*	76	1560	NULL	6	submarino.com.br/busca/?conteudo=tm-t2	NULL	37m94hp66c5c9rfqf53celroc7g	["submarino.com.br/busca/?conteudo=tm-t2","submarino.com.br/busca/?conteudo=tm-t20","submarino.com.br/produto/126087666/impressora-epson-tm-t20-termica-cinza?condition=NEW","submarino.com.br/parceiros/126087666/impressora-epson-tm-t20-termica-cinza?condition=NEW&productSku=126087674","submarino.com.br/parceiros/126087666/impressora-epson-tm-t20-termica-cinza?condition=NEW&productSku=126087674","submarino.com.br/parceiros/126087666/impressora-epson-tm-t20-termica-cinza?condition=NEW&productSku=126087674","submarino.com.br/landingpage/galaxys8?chave=pm_hm_th_tel_1_sub_galaxys8_1804","submarino.com.br/produto/17574677/tv-aoc-32-led-hdtv-2xhdmi-usb-vga-rgb-le32h1465-25?condition=NEW","submarino.com.br/parceiros/126087666/impressora-epson-tm-t20-termica-cinza?condition=NEW&productSku=126087674","submarino.com.br/parceiros/126087666/impressora-epson-tm-t20-termica-cinza?condition=NEW&productSku=126087674","submarino.com.br/parceiros/126087666/impressora-epson-tm-t20-termica-cinza?condition=NEW&productSku=126087674"]	17	4	20
